SAMPLE,VALUE
Sample1,0.003456842
Sample2,0.004040205
Sample3,0.009949188
Sample4,0.011872441
Sample5,0.002373178
Sample6,0.005218609
Sample7,0.0000409
Sample8,0.001912021
Sample9,0.0000548
Sample10,0.003526642
Sample11,0.00188068
Sample12,0.000877
Sample13,0.001203373
Sample14,0.000391
Sample15,0.000613
Sample16,0.001588884
Sample17,0.002732205
Sample18,0.001349103
Sample19,0.006796367
Sample20,0.007588321
Sample21,0.004062211
Sample22,0.00107737
Sample23,0.001253767
Sample24,0.008189706
Sample25,0.000668
Sample26,0.001283905
Sample27,0.0064621
Sample28,0.000422
Sample29,0.004253066
Sample30,0.000906
Sample31,0.000215
Sample32,0.000399
Sample33,0.000204
Sample34,0.0000294
Sample35,0.000399
Sample36,0.004056587
Sample37,0.0000274
Sample38,0.0000256
Sample39,0.002626242
Sample40,0.003498548
Sample41,0.003224133
Sample42,0.000397
Sample43,0.000488
Sample44,0.0000561
Sample45,0.002886104
Sample46,0.002295963
Sample47,0.000992
Sample48,0.002138133
Sample49,0
Sample50,0.000554
Sample51,0.000422
Sample52,0.000293
Sample53,0.000583
Sample54,0.003624835
Sample55,0.002641159
Sample56,0.001573227
Sample57,0.000858
Sample58,0.001000885
Sample59,0.00086
Sample60,0.003287443
Sample61,0.001554257
Sample62,0.001317063
Sample63,0.002192199
Sample64,0.002046538
Sample65,0.007128912
Sample66,0.002378193
Sample67,0.001581967
Sample68,0.002779874
Sample69,0.005849945
Sample70,0.001316104
Sample71,0.004572129
Sample72,0.003016332
Sample73,0.001076016
Sample74,0.0014387
Sample75,0.000474
Sample76,0.000709
Sample77,0.000511
Sample78,0.000293
Sample79,0.001187976
Sample80,0.00058
Sample81,0.00168983
Sample82,0.001525187
Sample83,0.001184955
Sample84,0.000476
Sample85,0.00233146
Sample86,0.001022818
Sample87,0.000588
Sample88,0.002677125
Sample89,0.000516
Sample90,0.000563
Sample91,0.000522
Sample92,0.002705493
Sample93,0.002033956
Sample94,0.000274
Sample95,0.003825451
Sample96,0.003745171
Sample97,0.00198461
Sample98,0.003182091
Sample99,0.002956736
