SAMPLE,VALUE
Sample01,0.011469211
Sample02,0.0000985
Sample03,0.000711
Sample04,0.000896
Sample05,0.001294461
Sample06,0.001018265
Sample07,0.0000818
Sample08,0.001775448
Sample09,0
Sample10,0.00197077
Sample11,0.00122653
Sample12,0.000439
Sample13,0.000278
Sample14,0.000195
Sample15,0.005563775
Sample16,0.001986105
Sample17,0.000781
Sample18,0
Sample19,0.000187
Sample20,0.000416
Sample21,0.000319
Sample22,0.00038
Sample23,0.003870326
Sample24,0.00059
Sample25,0
Sample26,0.000228
Sample27,0.000249
Sample28,0.0000888
Sample29,0.001143297
Sample30,0.004787754
Sample31,0
Sample32,0.000217
Sample33,0
Sample34,0
Sample35,0.0000725
Sample36,0.004533833
Sample37,0.0000821
Sample38,0
Sample39,0.000597
Sample40,0.0005
Sample41,0.001465515
Sample42,0
Sample43,0
Sample44,0
Sample45,0
Sample46,0.007051885
Sample47,0.000992
Sample48,0
Sample49,0
Sample50,0.000237
Sample51,0.0000384
Sample52,0.006158159
Sample53,0.0005
Sample54,0.008922671
Sample55,0.000734
Sample56,0.000599
Sample57,0.001372349
Sample58,0.000182
Sample59,0.001003125
Sample60,0.000731
Sample61,0.000777
Sample62,0.001317063
Sample63,0.001786236
Sample64,0
Sample65,0.002001098
Sample66,0.004659317
Sample67,0.004026824
Sample68,0.000993
Sample69,0.00052
Sample70,0.007537688
Sample71,0.16039523
Sample72,0.0022851
Sample73,0.00269004
Sample74,0.01687203
Sample75,0.002741007
Sample76,0.001772467
Sample77,0.000157
Sample78,0.000439
Sample79,0.007167457
Sample80,0.0000362
Sample81,0.001056144
Sample82,0.000254
Sample83,0
Sample84,0
Sample85,0.001388955
Sample86,0
Sample87,0.000126
Sample88,0.000412
Sample89,0.0000369
Sample90,0
Sample91,0.0000803
Sample92,0.004162296
Sample93,0.000574
Sample94,0
Sample95,0.00153018
Sample96,0.000591
Sample97,0.000926
Sample98,0.130067977
Sample99,0.000455
