SAMPLE,VALUE
Sample1,0
Sample2,0
Sample3,0
Sample4,0
Sample5,0.001833819
Sample6,0.002927512
Sample7,0.0000818
Sample8,0.001024297
Sample9,0.0000274
Sample10,0.002074495
Sample11,0.00122653
Sample12,0.000658
Sample13,0.000602
Sample14,0.000195
Sample15,0.000519
Sample16,0.000662
Sample17,0.001170945
Sample18,0
Sample19,0
Sample20,0
Sample21,0
Sample22,0
Sample23,0
Sample24,0
Sample25,0
Sample26,0.000114
Sample27,0
Sample28,0
Sample29,0
Sample30,0.000129
Sample31,0
Sample32,0.0000725
Sample33,0
Sample34,0
Sample35,0
Sample36,0.000239
Sample37,0
Sample38,0
Sample39,0.000597
Sample40,0
Sample41,0
Sample42,0
Sample43,0
Sample44,0
Sample45,0.000412
Sample46,0.000164
Sample47,0
Sample48,0
Sample49,0
Sample50,0.0000791
Sample51,0
Sample52,0
Sample53,0
Sample54,0.001394167
Sample55,0.00088
Sample56,0
Sample57,0.001029262
Sample58,0.000182
Sample59,0.0000478
Sample60,0
Sample61,0.000141
Sample62,0.000203
Sample63,0.011285765
Sample64,0.002046538
Sample65,0.000188
Sample66,0.000243
Sample67,0
Sample68,0
Sample69,0.001819983
Sample70,0
Sample71,0.001112139
Sample72,0
Sample73,0
Sample74,0
Sample75,0
Sample76,0.0000886
Sample77,0
Sample78,0.0000585
Sample79,0.0000792
Sample80,0
Sample81,0.000845
Sample82,0.001398088
Sample83,0.001324361
Sample84,0.000285
Sample85,0
Sample86,0.000511
Sample87,0.000839
Sample88,0
Sample89,0.0000369
Sample90,0
Sample91,0
Sample92,0
Sample93,0
Sample94,0
Sample95,0.000255
Sample96,0
Sample97,0
Sample98,0.000159
Sample99,0
