SAMPLE,VALUE
Sample1,0.001152281
Sample2,0.000197
Sample3,0.000355
Sample4,0
Sample5,0.000324
Sample6,0.001018265
Sample7,0
Sample8,0.000205
Sample9,0.000164
Sample10,0.000415
Sample11,0.000491
Sample12,0.000219
Sample13,0
Sample14,0
Sample15,0.0000472
Sample16,0.002912954
Sample17,0.001431155
Sample18,0
Sample19,0.000374
Sample20,0.0000925
Sample21,0
Sample22,0
Sample23,0.000109
Sample24,0.000148
Sample25,0
Sample26,0.000114
Sample27,0
Sample28,0
Sample29,0
Sample30,0
Sample31,0
Sample32,0.000109
Sample33,0.0000681
Sample34,0
Sample35,0
Sample36,0.000954
Sample37,0
Sample38,0
Sample39,0.000239
Sample40,0.00075
Sample41,0.000879
Sample42,0
Sample43,0.000108
Sample44,0
Sample45,0.000825
Sample46,0
Sample47,0
Sample48,0.000238
Sample49,0
Sample50,0.000198
Sample51,0
Sample52,0
Sample53,0
Sample54,0.005019003
Sample55,0.000293
Sample56,0
Sample57,0.000172
Sample58,0.000091
Sample59,0.000191
Sample60,0.000122
Sample61,0.000565
Sample62,0.001266407
Sample63,0.002435777
Sample64,0.000682
Sample65,0.001188152
Sample66,0.002766469
Sample67,0.000719
Sample68,0.000695
Sample69,0.00052
Sample70,0.000359
Sample71,0.001482853
Sample72,0.00064
Sample73,0.000245
Sample74,0.001700282
Sample75,0.000949
Sample76,0.000798
Sample77,0.0000787
Sample78,0.000117
Sample79,0.001187976
Sample80,0.0000362
Sample81,0.000317
Sample82,0
Sample83,0.011640437
Sample84,0.000666
Sample85,0.002529882
Sample86,0
Sample87,0.000042
Sample88,0.000309
Sample89,0
Sample90,0.0000433
Sample91,0
Sample92,0.000208
Sample93,0.000782
Sample94,0
Sample95,0
Sample96,0.000197
Sample97,0.000794
Sample98,0.00103418
Sample99,0.000227
