SAMPLE,VALUE
Sample01,0.008065964
Sample02,0
Sample03,0.000178
Sample04,0
Sample05,0.000108
Sample06,0.000382
Sample07,0
Sample08,0.002936318
Sample09,0
Sample10,0.000519
Sample11,0.000654
Sample12,0.000351
Sample13,0.000509
Sample14,0.0000326
Sample15,0
Sample16,0.000397
Sample17,0.00039
Sample18,0
Sample19,0.0000624
Sample20,0.000278
Sample21,0.000137
Sample22,0
Sample23,0.000109
Sample24,0.000443
Sample25,0
Sample26,0.000171
Sample27,0.000331
Sample28,0.0000444
Sample29,0.00032
Sample30,0.000453
Sample31,0.000123
Sample32,0.0000362
Sample33,0.0000341
Sample34,0
Sample35,0.0000362
Sample36,0.000954
Sample37,0.0000274
Sample38,0.0000256
Sample39,0.001671245
Sample40,0.003748444
Sample41,0.001465515
Sample42,0
Sample43,0.000217
Sample44,0.000028
Sample45,0.000412
Sample46,0.000246
Sample47,0
Sample48,0.000475
Sample49,0
Sample50,0.000198
Sample51,0.0000768
Sample52,0.000293
Sample53,0
Sample54,0.000558
Sample55,0.000293
Sample56,0.000599
Sample57,0.000172
Sample58,0
Sample59,0.000191
Sample60,0
Sample61,0.002613978
Sample62,0.000507
Sample63,0.003247702
Sample64,0.000341
Sample65,0.002438838
Sample66,0.001213364
Sample67,0.001725782
Sample68,0.002779874
Sample69,0.00065
Sample70,0.000479
Sample71,0.003336418
Sample72,0.000731
Sample73,0.00088
Sample74,0.007193501
Sample75,0.001686774
Sample76,0.00186109
Sample77,0.000197
Sample78,0.000234
Sample79,0.000634
Sample80,0.000181
Sample81,0.000422
Sample82,0.000127
Sample83,0.0000697
Sample84,0.0000476
Sample85,0.000992
Sample86,0.000192
Sample87,0.0000839
Sample88,0.000721
Sample89,0.000848
Sample90,0.000173
Sample91,0
Sample92,0.000208
Sample93,0.002242566
Sample94,0
Sample95,0.00034
Sample96,0.001182685
Sample97,0.000794
Sample98,0.000636
Sample99,0.000455
