SAMPLE,VALUE
Sample01,0.016131928
Sample02,0.001083957
Sample03,0.005152258
Sample04,0.007616283
Sample05,0.000539
Sample06,0.001145548
Sample07,0.0000204
Sample08,0.00327775
Sample09,0
Sample10,0.000311
Sample11,0.001390068
Sample12,0.0000877
Sample13,0.000324
Sample14,0.0000326
Sample15,0.000754
Sample16,0.000794
Sample17,0.00052
Sample18,0.000899
Sample19,0.007918703
Sample20,0.002637404
Sample21,0.001049785
Sample22,0.0000634
Sample23,0.000327
Sample24,0.00132806
Sample25,0
Sample26,0.000456
Sample27,0.001988338
Sample28,0.000311
Sample29,0.003018305
Sample30,0.002329177
Sample31,0.000215
Sample32,0.000833
Sample33,0.000409
Sample34,0
Sample35,0.000181
Sample36,0.004414521
Sample37,0.0000821
Sample38,0.0000256
Sample39,0.0079981
Sample40,0.003748444
Sample41,0.00586206
Sample42,0.001587978
Sample43,0.000922
Sample44,0.0000561
Sample45,0.003710705
Sample46,0.001885969
Sample47,0.004092724
Sample48,0.003563555
Sample49,0
Sample50,0.001147472
Sample51,0.000614
Sample52,0.004105439
Sample53,0.000666
Sample54,0.007807337
Sample55,0.005282318
Sample56,0.024197729
Sample57,0.007376377
Sample58,0.005368385
Sample59,0.001862947
Sample60,0.0051138
Sample61,0.011868874
Sample62,0.007243848
Sample63,0.010960995
Sample64,0.000682
Sample65,0.00681624
Sample66,0.006066818
Sample67,0.012224288
Sample68,0.008041778
Sample69,0.00039
Sample70,0.012323522
Sample71,0.024961353
Sample72,0.0045702
Sample73,0.004206245
Sample74,0.007455083
Sample75,0.006852517
Sample76,0.00664675
Sample77,0.001179977
Sample78,0.001199457
Sample79,0.003563929
Sample80,0.002028453
Sample81,0.000422
Sample82,0.000381
Sample83,0.000349
Sample84,0.00242671
Sample85,0.002678699
Sample86,0.0000639
Sample87,0.000252
Sample88,0.005766116
Sample89,0.006452307
Sample90,0.000563
Sample91,0.002731629
Sample92,0.004370411
Sample93,0.003181315
Sample94,0
Sample95,0.005610661
Sample96,0.007687456
Sample97,0.008732284
Sample98,0.005170898
Sample99,0.002956736
