SAMPLE,VALUE
Sample1,0.010343728
Sample2,0.0000985
Sample3,0.000711
Sample4,0.000896
Sample5,0.001078717
Sample6,0.001018265
Sample7,0.0000818
Sample8,0.001775448
Sample9,0
Sample10,0.001452147
Sample11,0.00122653
Sample12,0.000439
Sample13,0.0000926
Sample14,0.000163
Sample15,0.004667913
Sample16,0.001986105
Sample17,0.000651
Sample18,0
Sample19,0.0000624
Sample20,0.000416
Sample21,0.000274
Sample22,0.00038
Sample23,0.003815814
Sample24,0.00059
Sample25,0
Sample26,0.000228
Sample27,0.000249
Sample28,0.0000888
Sample29,0.000777
Sample30,0.000841
Sample31,0
Sample32,0.000217
Sample33,0
Sample34,0
Sample35,0.0000362
Sample36,0.000835
Sample37,0.0000548
Sample38,0
Sample39,0.000477
Sample40,0.00025
Sample41,0.000879
Sample42,0
Sample43,0
Sample44,0
Sample45,0
Sample46,0.006723891
Sample47,0.000496
Sample48,0
Sample49,0
Sample50,0.000237
Sample51,0.0000384
Sample52,0.00205272
Sample53,0.000416
Sample54,0.002788335
Sample55,0.000734
Sample56,0.000375
Sample57,0.001029262
Sample58,0.000182
Sample59,0.000908
Sample60,0.000244
Sample61,0.000777
Sample62,0.001063782
Sample63,0.001705044
Sample64,0
Sample65,0.002001098
Sample66,0.002523796
Sample67,0.004026824
Sample68,0.000993
Sample69,0
Sample70,0.000598
Sample71,0.096508994
Sample72,0.0022851
Sample73,0.002494401
Sample74,0.016741239
Sample75,0.002319314
Sample76,0.00159522
Sample77,0.000157
Sample78,0.000351
Sample79,0.004435111
Sample80,0
Sample81,0.000951
Sample82,0.000254
Sample83,0
Sample84,0
Sample85,0.000446
Sample86,0
Sample87,0.000126
Sample88,0.000412
Sample89,0.0000369
Sample90,0
Sample91,0.0000402
Sample92,0.001456804
Sample93,0.000574
Sample94,0
Sample95,0.000085
Sample96,0.000591
Sample97,0.000662
Sample98,0.075336009
Sample99,0.000455
