SAMPLE,VALUE
Sample1,0.204945159
Sample2,0.002660623
Sample3,0.012969477
Sample4,0.026880998
Sample5,0.020711371
Sample6,0.025711195
Sample7,0.000429
Sample8,0.009491819
Sample9,0.002521881
Sample10,0.030702528
Sample11,0.020769247
Sample12,0.008949991
Sample13,0.007266524
Sample14,0.003746735
Sample15,0.005846679
Sample16,0.030453613
Sample17,0.00910735
Sample18,0.008544318
Sample19,0.004925807
Sample20,0.003979241
Sample21,0.003468854
Sample22,0.000824
Sample23,0.000872
Sample24,0.010919608
Sample25,0.00333814
Sample26,0.003680529
Sample27,0.005882168
Sample28,0.000688
Sample29,0.013125052
Sample30,0.299428705
Sample31,0.001074779
Sample32,0.00503617
Sample33,0.002043146
Sample34,0.000118
Sample35,0.000761
Sample36,0.01384012
Sample37,0.000137
Sample38,0.000256
Sample39,0.016115574
Sample40,0.222907493
Sample41,0.056568878
Sample42,0.003175956
Sample43,0.002602884
Sample44,0.0000561
Sample45,0.130286982
Sample46,0.018695696
Sample47,0.019595465
Sample48,0.023598652
Sample49,0
Sample50,0.004866864
Sample51,0.002476731
Sample52,0.035189481
Sample53,0.004747136
Sample54,0.026768013
Sample55,0.058252228
Sample56,0.009664109
Sample57,0.030020139
Sample58,0.00855302
Sample59,0.004920092
Sample60,0.011932201
Sample61,0.069800285
Sample62,0.099033022
Sample63,0.061219187
Sample64,0.01159705
Sample65,0.04983985
Sample66,0.063871465
Sample67,0.05493739
Sample68,0.058377348
Sample69,0.0106599
Sample70,0.041517109
Sample71,0.055112691
Sample72,0.020291688
Sample73,0.014672947
Sample74,0.035836715
Sample75,0.026619395
Sample76,0.035006217
Sample77,0.003146605
Sample78,0.002691466
Sample79,0.012077759
Sample80,0.004165572
Sample81,0.045836629
Sample82,0.005338153
Sample83,0.522425616
Sample84,0.006899469
Sample85,0.008829786
Sample86,0.003388086
Sample87,0.008016745
Sample88,0.01781318
Sample89,0.015116835
Sample90,0.006154438
Sample91,0.005101719
Sample92,0.12278774
Sample93,0.014498453
Sample94,0.00032
Sample95,0.013431582
Sample96,0.013600883
Sample97,0.01389227
Sample98,0.032218673
Sample99,0.037755246
