SAMPLE,VALUE
Sample01,0.172279345
Sample02,0.012761135
Sample03,0.079593505
Sample04,0.111108124
Sample05,0.055014579
Sample06,0.058422962
Sample07,0.000184
Sample08,0.047868814
Sample09,0.004659997
Sample10,0.057048616
Sample11,0.044400398
Sample12,0.013030133
Sample13,0.030130617
Sample14,0.006841864
Sample15,0.00886432
Sample16,0.159947673
Sample17,0.037860553
Sample18,0.012141926
Sample19,0.018518542
Sample20,0.021515665
Sample21,0.016385773
Sample22,0.003041985
Sample23,0.003216186
Sample24,0.030766734
Sample25,0.006008652
Sample26,0.006105684
Sample27,0.029825076
Sample28,0.002573771
Sample29,0.029085481
Sample30,0.022256585
Sample31,0.002272391
Sample32,0.018804116
Sample33,0.007082905
Sample34,0.000323
Sample35,0.002282804
Sample36,0.067052997
Sample37,0.001259316
Sample38,0.002051148
Sample39,0.043094238
Sample40,0.103706962
Sample41,0.131017038
Sample42,0.003175956
Sample43,0.004609275
Sample44,0.000729
Sample45,0.066174242
Sample46,0.027059561
Sample47,0.044151808
Sample48,0.116488647
Sample49,0.002714493
Sample50,0.055513899
Sample51,0.010310112
Sample52,0.062461328
Sample53,0.010576952
Sample54,0.0666412
Sample55,0.045633357
Sample56,0.02824317
Sample57,0.048718397
Sample58,0.020199686
Sample59,0.015476793
Sample60,0.030195773
Sample61,0.078207404
Sample62,0.039714521
Sample63,0.144603943
Sample64,0.070605571
Sample65,0.127007195
Sample66,0.132693454
Sample67,0.142233191
Sample68,0.151304555
Sample69,0.04042962
Sample70,0.112227806
Sample71,0.29508768
Sample72,0.063525781
Sample73,0.040154966
Sample74,0.10110139
Sample75,0.05387133
Sample76,0.082508324
Sample77,0.015693691
Sample78,0.013281798
Sample79,0.062210357
Sample80,0.006556249
Sample81,0.048899446
Sample82,0.024021688
Sample83,0.093890234
Sample84,0.011372228
Sample85,0.046926838
Sample86,0.011059224
Sample87,0.011668352
Sample88,0.081034524
Sample89,0.01231469
Sample90,0.012568923
Sample91,0.01185045
Sample92,0.059312722
Sample93,0.036715506
Sample94,0.001461514
Sample95,0.052536189
Sample96,0.059134274
Sample97,0.040750659
Sample98,0.104929457
Sample99,0.061409135
